승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
동구 신촌동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 낭월동,49,40,22,54,677,25,215,0,75,58,35,2,9,75,56,40,26,44,158,50,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,182,80,1,120,0,2,25,14,7,6,115,89,18,31,223,87,0,33,87,72,0,0,53,30,48,73,20,4,6,0,1,0,0,0,0,0,7,5,25,8,20,54,38,5,14,60,124,17,14,4,21,0,0,0,0,0,0,0,0,0,0,0,21,13,3,2,0,0,2,0,0,0,0,26,1,1,1,3,1,2,0,2,7,5,7,8,7,2,0,7,1,0,0,0,1,0,0,0,0,0,0,1,2,3,0,2,1,0,4,1,0,0,0,0,0,0,27,16,4,0,0,0,27,7,30,30,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3
동구 대별동,3,0,2,7,48,2,27,0,21,11,3,1,1,8,2,4,2,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,2,7,1,1,5,1,0,0,10,10,1,3,21,5,0,3,16,14,0,0,5,3,7,5,1,0,1,0,0,1,0,0,0,0,2,0,0,2,3,8,3,0,0,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 이사동,0,0,0,0,7,0,2,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 대성동,24,38,27,68,341,14,206,1,111,57,67,7,52,129,49,38,19,21,109,41,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,135,30,7,128,0,0,9,2,1,2,104,56,11,27,228,56,0,28,32,108,0,0,47,17,32,61,17,5,0,0,0,0,0,0,0,0,5,8,11,7,9,33,15,5,5,27,124,20,9,8,13,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2,2,0,0,0,0,0,0,24,1,3,5,2,2,2,0,0,3,0,9,2,1,0,1,9,2,0,0,2,1,0,0,0,0,0,0,0,4,3,0,0,1,2,5,0,0,0,0,0,0,1,30,3,9,0,2,1,31,21,24,39,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,4
동구 장척동,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 소호동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 구도동,1,4,1,11,25,1,16,0,21,8,1,0,0,4,8,5,1,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,5,0,0,4,1,0,1,1,1,0,7,5,5,0,6,8,6,0,0,6,0,3,6,3,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,2,0,6,6,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 삼괴동,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 상소동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
동구 하소동,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 은행동,39,192,88,185,322,100,368,1,1129,607,991,56,70,1547,699,431,386,445,123,359,3,1,0,0,0,1,0,4,0,1,0,0,0,0,0,186,13,0,161,0,0,0,0,1,4,174,647,309,446,444,232,0,71,103,285,0,0,591,348,445,510,198,71,15,0,0,0,0,0,0,0,205,92,310,109,205,394,295,95,113,453,973,191,93,67,253,1,0,0,0,1,0,0,0,0,0,1,90,30,13,5,9,5,6,0,0,0,1,188,30,14,28,27,7,39,6,22,38,18,91,35,9,25,6,68,11,0,3,0,17,2,4,1,0,1,0,12,15,58,4,6,13,15,33,35,0,0,0,0,0,0,399,134,53,9,11,17,370,210,341,227,45,21,5,6,29,9,13,4,0,0,0,0,0,0,1,46
중구 선화동,107,250,60,110,230,67,278,3,418,376,425,61,213,1229,859,502,426,616,563,1214,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,109,19,0,77,0,1,20,0,1,0,688,1246,607,934,1609,272,0,50,88,468,0,0,1305,596,857,1012,333,69,15,0,0,2,0,0,0,0,274,170,422,131,468,942,576,175,189,683,1977,419,131,79,358,0,1,0,1,0,0,0,0,0,0,2,144,82,20,18,11,5,13,0,0,0,0,418,68,17,72,58,18,80,3,47,78,33,77,23,9,28,4,125,26,0,3,1,17,3,0,1,0,0,0,27,12,69,4,4,17,14,65,21,0,0,0,0,0,0,565,164,42,4,27,9,290,235,502,243,36,15,25,23,16,7,29,1,0,0,0,0,0,0,1,32
중구 목동,25,19,8,25,37,18,47,0,55,56,72,5,27,298,213,143,135,230,130,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,18,0,0,9,0,0,0,288,516,176,203,525,30,0,11,12,201,0,0,707,359,287,423,86,13,5,0,0,0,0,0,0,0,111,81,170,26,198,654,197,75,97,275,1304,161,61,53,98,0,0,0,0,0,0,0,0,0,0,0,67,16,6,2,9,6,5,0,0,0,1,137,12,11,37,42,3,25,1,33,28,19,38,16,8,6,2,30,4,0,6,0,5,0,0,2,0,0,0,10,4,34,4,2,25,10,39,8,0,0,0,0,0,0,267,52,45,2,5,2,105,98,161,58,5,7,0,3,3,4,1,1,0,0,0,0,0,0,0,12
중구 중촌동,28,52,27,23,49,24,81,1,88,90,139,16,37,397,333,173,244,262,198,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,19,0,0,4,0,1,0,324,719,315,1234,604,64,0,8,31,230,0,0,585,377,310,244,76,17,8,0,0,0,0,0,0,0,67,98,247,40,265,917,344,87,85,376,1243,313,45,36,90,0,0,1,0,0,0,0,0,0,0,2,125,22,5,9,6,3,9,0,0,0,0,213,13,15,31,22,4,25,2,30,62,28,51,39,17,16,6,72,26,0,2,1,7,0,2,0,0,0,0,21,12,41,3,4,28,8,41,12,0,0,0,0,0,0,421,131,37,2,14,9,177,124,340,123,8,8,3,4,10,15,4,1,0,0,0,0,0,0,1,22
중구 대흥동,269,475,226,472,815,222,918,13,1583,1038,1439,239,192,2105,1244,591,575,707,1009,1508,1,6,1,0,0,0,0,15,4,5,2,0,0,0,0,397,32,2,334,1,0,31,1,2,2,467,1687,597,818,1940,706,0,185,280,1038,0,0,1524,988,1422,1925,704,182,35,0,0,0,0,0,0,0,476,292,744,260,570,1089,785,231,237,972,2295,590,242,224,685,1,0,0,1,0,0,0,0,0,0,4,167,113,27,27,22,3,24,0,0,0,0,574,92,39,88,82,13,89,1,61,127,36,133,60,17,32,8,116,14,0,5,0,21,3,2,11,1,0,0,34,27,107,14,18,33,28,81,58,0,0,0,0,0,0,558,116,77,15,20,28,523,439,526,406,77,39,13,24,35,16,27,1,0,0,0,0,0,0,0,69
중구 문창동,114,135,50,154,460,111,375,2,303,221,172,52,44,282,165,82,71,98,311,252,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,110,21,0,83,0,0,4,4,2,1,240,249,48,110,692,226,0,110,105,254,0,0,157,129,148,227,87,22,3,0,0,0,0,0,0,0,42,29,66,20,51,98,71,27,14,96,253,82,26,31,56,2,1,0,0,0,0,0,0,0,0,0,14,14,0,2,1,0,2,0,0,0,0,71,14,3,6,9,1,12,0,7,12,5,7,4,2,5,0,29,0,0,1,1,3,0,0,0,0,0,0,3,5,12,1,5,1,2,15,2,0,0,0,0,0,0,72,11,8,1,2,2,80,60,104,54,5,2,1,7,3,2,1,0,0,0,0,0,0,0,0,6
중구 석교동,37,58,43,44,546,25,136,0,109,69,55,8,19,122,85,48,37,25,90,58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,80,10,6,84,0,0,11,1,2,2,176,130,19,22,451,173,0,62,139,191,0,0,78,38,71,135,39,7,1,0,0,0,0,0,0,0,37,9,36,10,22,70,41,14,16,32,149,24,11,4,24,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,0,0,0,30,5,0,8,2,1,5,1,1,5,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,6,1,2,0,0,0,0,0,0,35,6,4,2,1,2,32,12,39,17,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,8
중구 호동,12,33,24,23,86,16,58,12,49,25,28,1,4,41,14,22,4,14,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,1,28,0,0,8,1,7,0,67,42,16,13,141,101,0,25,25,50,0,0,47,12,14,38,5,1,0,0,0,0,0,0,0,0,8,9,7,10,20,33,8,5,5,17,51,13,5,2,10,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,1,0,1,0,0,1,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,13,4,2,0,3,1,8,7,10,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
중구 옥계동,16,31,29,51,317,13,109,0,65,42,42,0,5,52,55,19,18,30,45,34,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,125,29,12,35,0,0,19,0,3,4,59,62,6,24,191,108,0,19,62,67,0,0,64,20,42,60,29,8,4,0,0,0,0,0,1,0,7,6,20,4,15,24,28,8,10,40,63,19,10,5,10,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,1,0,0,0,0,15,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,17,5,3,2,0,5,7,9,20,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
중구 대사동,67,101,33,74,195,45,191,3,156,115,104,25,21,314,182,88,70,113,239,564,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,21,1,43,0,0,4,0,0,3,258,321,115,170,689,143,0,35,47,399,0,0,538,309,396,774,234,43,38,1,0,0,0,0,0,0,200,89,220,63,121,223,150,56,67,240,583,138,63,37,172,0,0,0,0,1,0,0,0,0,0,1,52,30,6,10,2,1,2,0,0,0,1,119,18,7,25,22,2,19,1,23,37,9,40,13,7,16,4,26,1,0,1,0,10,0,0,0,0,0,0,14,5,34,4,3,10,13,29,12,0,0,0,0,0,0,117,19,15,0,8,5,87,82,85,62,16,2,0,0,9,2,1,0,0,0,0,0,0,0,0,20
중구 부사동,45,130,44,88,495,91,168,1,190,140,85,7,12,170,89,62,50,69,177,109,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,157,20,1,132,0,0,7,6,2,4,233,229,40,65,672,145,0,151,216,261,0,0,184,81,148,286,81,37,2,0,0,0,0,0,0,1,61,32,63,15,60,98,57,25,34,92,187,39,31,7,62,0,0,0,1,0,0,0,0,0,0,1,21,4,0,4,1,0,2,0,0,0,0,34,9,1,12,9,1,8,0,5,7,3,14,2,1,3,0,7,1,0,0,0,2,0,1,0,0,0,0,1,6,5,0,0,2,2,7,2,0,0,0,0,0,0,42,23,8,2,6,2,30,44,80,42,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3
중구 용두동,28,25,12,30,67,31,44,1,96,52,109,16,16,376,205,129,130,200,93,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,18,0,0,0,0,0,1,281,426,376,502,583,48,0,7,30,297,0,0,490,403,364,385,103,43,8,0,0,0,0,0,0,0,84,102,189,55,287,747,434,130,116,479,1384,268,52,46,128,0,0,0,1,0,0,0,0,0,0,2,72,10,6,4,3,14,8,0,0,0,0,235,25,15,42,35,0,28,0,36,34,27,89,26,3,13,3,29,22,0,2,1,9,0,2,1,0,0,0,48,13,83,4,4,6,7,27,10,0,0,0,0,0,0,200,37,13,1,2,2,107,90,157,53,10,4,7,2,4,5,1,0,0,0,0,0,0,0,0,15
중구 오류동,37,104,43,80,171,52,158,2,290,167,266,34,60,511,319,182,191,188,93,770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,8,0,76,0,0,4,0,1,2,288,750,474,447,1166,95,0,37,77,650,0,0,915,1328,1501,1673,781,168,50,0,0,0,0,1,0,0,724,363,1158,363,506,895,721,304,386,885,1862,473,293,311,885,3,1,2,4,1,0,0,0,0,0,2,137,111,17,43,28,4,16,0,0,3,0,500,52,33,153,60,7,83,6,43,84,47,133,92,22,57,7,88,26,1,5,0,20,3,4,10,2,1,1,22,19,88,9,6,32,8,65,22,0,0,0,0,0,0,247,39,33,6,3,7,168,130,202,98,17,10,6,17,15,3,12,0,0,0,0,0,0,0,0,34
중구 태평동,29,50,31,28,67,24,97,0,104,86,152,16,24,393,227,129,142,186,107,632,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,29,4,1,26,0,0,5,0,0,1,307,537,356,421,906,101,0,9,19,420,0,0,1137,954,1224,1219,637,168,65,1,0,2,0,1,0,1,561,616,1068,254,586,1317,851,355,545,900,2385,559,266,243,593,4,0,1,3,0,0,0,0,0,0,4,138,80,21,20,17,10,21,0,0,0,0,565,58,46,143,92,9,65,0,43,118,47,109,33,8,22,7,82,9,0,5,0,18,0,1,3,0,0,1,22,15,70,7,19,24,17,43,22,0,0,0,0,0,1,273,64,16,1,12,6,170,99,205,81,13,4,2,12,6,2,5,0,1,0,0,0,0,0,0,13
중구 유천동,46,96,29,51,148,22,199,2,191,124,171,15,27,427,301,173,166,160,64,504,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,63,11,0,57,0,0,6,0,0,2,376,713,327,381,1197,121,0,19,63,542,0,0,1097,1201,1712,1935,1113,319,133,0,0,1,2,5,0,1,820,704,1516,440,536,1016,844,352,383,864,1704,433,382,206,917,8,1,1,0,3,0,0,1,0,1,10,108,135,26,34,38,3,22,1,0,0,2,477,66,19,148,74,15,59,2,25,70,31,55,27,3,18,2,47,9,0,3,0,16,1,1,5,0,1,1,29,19,56,2,3,14,8,53,26,0,0,1,0,0,0,210,71,39,12,9,5,159,117,195,96,15,9,5,15,21,9,2,2,0,0,0,0,0,0,0,20
중구 문화동,88,112,52,63,215,41,229,1,259,156,183,37,60,495,258,141,133,243,134,1072,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,81,14,1,78,0,0,9,0,1,1,506,692,347,320,1494,196,0,35,72,841,0,0,1291,920,1407,2080,880,252,96,0,1,2,2,3,0,0,697,219,634,215,278,642,386,125,178,462,1571,255,189,134,413,0,0,0,0,0,0,0,0,0,1,1,118,61,8,32,23,14,7,0,0,2,0,273,40,9,86,33,6,37,0,20,35,24,85,44,25,18,8,67,12,0,15,0,10,2,0,0,0,0,0,11,3,54,2,6,19,6,37,15,0,0,0,0,0,0,192,46,18,2,4,7,120,98,138,87,5,6,5,13,10,5,4,2,0,0,0,0,0,1,0,21
중구 산성동,15,45,35,15,48,7,76,1,43,57,54,9,6,176,107,58,30,75,50,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,13,0,0,4,0,0,0,138,265,67,95,511,42,0,7,25,361,0,0,533,464,935,1127,647,325,222,2,1,4,6,9,1,2,673,254,713,316,153,256,261,116,120,244,562,143,201,58,389,2,2,0,0,4,0,0,0,0,1,7,39,72,10,31,11,3,4,1,0,0,1,181,19,8,69,19,6,22,0,12,26,4,23,5,3,3,0,10,10,0,7,0,4,1,0,0,0,0,0,5,3,10,0,3,16,5,14,9,0,0,0,0,0,0,51,31,17,4,5,1,36,24,84,30,3,13,5,5,2,3,5,0,0,0,0,0,0,0,0,2
중구 사정동,8,6,3,6,14,1,9,0,9,9,14,2,1,46,26,8,10,11,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,0,0,1,0,0,0,33,72,14,20,111,16,0,1,4,55,0,0,89,131,224,272,241,58,47,1,0,3,3,4,0,0,166,48,195,85,21,71,60,48,36,57,131,37,62,19,89,1,0,0,0,1,0,0,0,0,0,0,11,23,9,4,2,1,3,0,0,0,0,50,6,0,12,4,1,6,0,2,5,3,7,2,0,2,0,2,3,0,0,0,2,0,0,0,0,0,0,1,0,5,0,0,0,0,4,1,0,0,0,0,0,0,22,3,2,1,0,1,15,6,21,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
중구 안영동,2,2,0,0,1,0,3,0,6,2,5,2,1,7,6,2,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,8,9,4,2,24,1,0,0,0,9,0,0,11,24,61,41,89,21,20,0,1,0,0,0,0,0,84,10,40,18,10,9,12,6,12,16,34,6,13,4,15,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2,2,1,1,0,0,0,0,5,2,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 무수동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 침산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 목달동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
