승차지역,동구 원동,동구 인동,동구 효동,동구 천동,동구 가오동,동구 신흥동,동구 판암동,동구 삼정동,동구 용운동,동구 대동,동구 자양동,동구 신안동,동구 소제동,동구 가양동,동구 용전동,동구 성남동,동구 홍도동,동구 삼성동,동구 정동,동구 중동,동구 추동,동구 비룡동,동구 주산동,동구 용계동,동구 마산동,동구 효평동,동구 직동,동구 세천동,동구 신상동,동구 신하동,동구 신촌동,동구 사성동,동구 내탑동,동구 오동,동구 주촌동,동구 낭월동,동구 대별동,동구 이사동,동구 대성동,동구 장척동,동구 소호동,동구 구도동,동구 삼괴동,동구 상소동,동구 하소동,중구 은행동,중구 선화동,중구 목동,중구 중촌동,중구 대흥동,중구 문창동,중구 석교동,중구 호동,중구 옥계동,중구 대사동,중구 부사동,중구 용두동,중구 오류동,중구 태평동,중구 유천동,중구 문화동,중구 산성동,중구 사정동,중구 안영동,중구 무수동,중구 구완동,중구 침산동,중구 목달동,중구 정생동,중구 어남동,중구 금동,서구 복수동,서구 변동,서구 도마동,서구 정림동,서구 용문동,서구 탄방동,서구 괴정동,서구 가장동,서구 내동,서구 갈마동,서구 둔산동,서구 월평동,서구 가수원동,서구 도안동,서구 관저동,서구 흑석동,서구 매노동,서구 산직동,서구 장안동,서구 평촌동,서구 오동,서구 우명동,서구 원정동,서구 용촌동,서구 봉곡동,서구 괴곡동,서구 만년동,유성구 원내동,유성구 교촌동,유성구 대정동,유성구 용계동,유성구 학하동,유성구 계산동,유성구 성북동,유성구 세동,유성구 송정동,유성구 방동,유성구 봉명동,유성구 구암동,유성구 덕명동,유성구 원신흥동,유성구 상대동,유성구 복용동,유성구 장대동,유성구 갑동,유성구 노은동,유성구 지족동,유성구 죽동,유성구 궁동,유성구 어은동,유성구 구성동,유성구 신성동,유성구 가정동,유성구 도룡동,유성구 장동,유성구 방현동,유성구 화암동,유성구 덕진동,유성구 하기동,유성구 추목동,유성구 자운동,유성구 신봉동,유성구 수남동,유성구 안산동,유성구 외삼동,유성구 반석동,유성구 문지동,유성구 전민동,유성구 원촌동,유성구 탑립동,유성구 용산동,유성구 봉산동,유성구 관평동,유성구 송강동,유성구 금고동,유성구 대동,유성구 금탄동,유성구 신동,유성구 둔곡동,유성구 구룡동,대덕구 오정동,대덕구 대화동,대덕구 읍내동,대덕구 연축동,대덕구 신대동,대덕구 와동,대덕구 송촌동,대덕구 법동,대덕구 중리동,대덕구 비래동,대덕구 석봉동,대덕구 목상동,대덕구 문평동,대덕구 신일동,대덕구 덕암동,대덕구 상서동,대덕구 평촌동,대덕구 장동,대덕구 용호동,대덕구 이현동,대덕구 갈전동,대덕구 부수동,대덕구 황호동,대덕구 삼정동,대덕구 미호동,대덕구 신탄진동
중구 정생동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구 금동,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 복수동,8,18,9,7,29,9,25,0,39,29,48,5,6,129,124,39,30,22,49,324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,14,0,0,2,0,0,1,144,153,61,75,331,17,0,6,7,244,0,0,288,378,820,644,571,171,150,1,0,1,1,1,0,1,1083,234,937,522,186,275,288,121,119,314,931,148,464,144,722,5,0,0,0,0,0,0,0,0,0,1,64,88,7,27,16,8,9,1,0,0,0,228,20,24,68,20,2,48,3,9,34,28,41,9,2,28,1,12,4,0,1,0,8,0,0,2,0,0,0,23,8,22,1,1,15,2,13,8,0,0,0,0,0,0,52,28,1,0,3,0,40,26,51,24,2,2,7,1,5,1,3,0,0,0,0,0,0,0,0,8
서구 변동,16,18,2,12,31,10,32,0,35,30,29,6,3,157,117,46,57,53,41,222,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,4,0,17,0,0,0,0,1,0,91,149,86,139,227,39,0,3,11,135,0,0,303,574,637,223,253,51,19,0,0,0,1,0,0,0,283,612,1031,184,441,620,960,247,397,809,1334,422,140,143,345,10,1,0,1,0,0,0,0,0,0,3,92,78,5,24,29,14,6,0,0,0,0,376,64,20,143,57,6,62,1,12,42,17,49,11,6,14,6,30,15,0,1,0,6,0,2,0,0,0,0,28,10,21,2,3,11,2,23,5,0,0,0,0,0,0,124,41,17,0,17,1,39,45,104,48,5,4,4,2,2,10,2,0,0,0,0,0,0,0,0,12
서구 도마동,31,34,17,19,56,16,75,0,68,63,99,4,17,345,203,130,73,134,86,716,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,3,0,24,0,0,3,0,0,1,226,319,153,239,503,60,0,5,11,271,0,0,665,877,1675,783,702,205,80,0,1,0,1,2,0,0,1131,1116,2854,773,503,1032,1430,373,743,1265,2813,632,630,317,1339,9,1,1,2,1,1,0,0,0,2,16,166,193,49,106,57,23,35,2,1,0,2,625,78,38,199,88,11,89,4,33,78,30,139,52,9,45,7,93,11,1,7,0,36,2,5,1,0,0,1,39,25,56,4,1,30,14,69,18,0,0,0,0,0,0,172,45,13,3,5,2,67,65,153,51,24,6,4,5,7,6,3,0,0,0,0,0,0,0,0,31
서구 정림동,7,9,3,4,18,10,20,0,19,14,18,2,4,72,35,21,25,31,18,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,69,45,33,26,147,12,0,6,4,84,0,0,203,200,438,247,274,89,31,0,0,1,1,0,0,0,594,193,782,289,99,192,195,58,100,317,445,125,599,227,1139,8,0,2,2,0,0,1,0,0,0,21,40,138,29,52,9,5,11,0,0,0,5,234,12,16,72,45,13,41,0,14,31,22,29,5,1,5,0,11,2,0,0,0,10,0,0,0,0,0,0,9,2,10,2,2,10,2,13,11,0,0,0,0,0,0,37,10,3,0,1,2,25,19,29,11,1,1,1,0,3,4,2,1,0,0,0,0,0,0,0,3
서구 용문동,12,41,15,30,38,17,74,0,72,40,88,7,25,333,315,112,102,167,57,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,22,0,0,3,0,0,0,210,432,262,322,530,51,0,14,19,187,0,0,701,556,488,376,168,46,19,0,0,2,0,0,0,0,222,513,672,135,481,1416,922,255,429,1266,2857,617,156,113,285,16,0,0,0,0,0,0,0,0,0,4,203,28,8,45,13,6,9,0,0,0,1,586,59,29,84,58,5,92,0,44,93,41,76,26,9,24,5,85,20,0,3,0,9,0,0,5,0,0,2,34,22,71,5,6,64,12,70,25,0,0,0,0,0,0,321,96,63,6,3,2,120,99,271,77,21,18,7,36,12,7,15,1,0,0,0,0,0,0,0,26
서구 탄방동,45,80,37,76,150,40,193,4,230,157,238,22,40,541,1034,255,411,443,661,974,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,62,7,0,70,0,0,4,0,3,3,408,890,661,852,871,105,0,19,32,334,0,0,1412,1076,759,795,278,68,17,0,0,2,0,0,0,0,391,658,1095,256,1211,3438,2522,598,967,3899,10496,2272,290,423,668,1,1,0,1,0,0,1,0,0,0,4,891,100,52,50,52,23,66,0,0,0,0,1913,275,98,374,348,19,278,1,163,395,148,452,212,47,190,50,449,72,0,19,3,60,5,11,14,7,1,1,136,90,284,24,29,101,51,225,111,0,0,0,0,1,0,911,193,71,13,12,25,451,358,672,202,74,39,13,15,41,28,29,0,0,0,0,0,0,0,0,53
서구 괴정동,17,63,19,42,128,30,126,1,149,115,160,10,23,460,530,175,187,176,166,619,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,71,4,0,37,0,0,1,0,0,1,301,578,308,418,754,82,0,16,35,228,0,0,1067,970,878,649,317,79,23,0,0,0,0,0,1,0,400,1004,1554,314,903,2751,2230,524,1072,3949,7345,1839,255,337,601,6,0,0,0,0,0,0,0,0,0,1,395,109,28,71,59,21,33,0,0,0,0,1727,202,71,286,133,19,281,2,102,220,115,250,72,41,96,12,122,16,0,4,1,45,1,6,6,0,0,1,76,49,107,5,22,53,34,128,83,0,0,0,0,1,0,438,124,57,13,7,11,222,170,387,111,49,23,10,71,38,12,8,0,0,0,0,0,0,0,0,58
서구 가장동,3,11,6,10,26,11,29,0,24,20,27,3,6,86,73,56,27,47,23,129,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,5,0,0,0,0,0,0,56,171,118,92,172,8,0,5,8,64,0,0,279,335,285,152,122,62,18,0,0,0,0,0,0,0,153,269,401,74,235,557,506,145,208,527,970,228,65,79,171,0,0,0,0,0,0,0,0,0,0,0,57,29,3,14,8,3,5,0,0,0,1,194,22,5,53,25,7,32,0,22,37,15,46,10,4,8,1,35,3,0,2,0,2,0,1,2,0,0,0,10,3,26,9,3,8,5,12,7,0,0,0,0,0,0,112,13,10,3,2,0,70,33,77,17,9,3,3,8,2,4,2,0,0,0,0,0,0,0,0,12
서구 내동,14,6,9,3,22,6,19,0,31,12,31,8,9,87,98,42,24,56,36,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,0,0,0,0,70,108,75,66,142,6,0,2,2,76,0,0,259,352,257,165,109,39,23,0,0,0,0,1,0,0,141,388,672,126,264,728,865,158,377,1110,2028,504,129,249,276,0,0,0,0,0,0,0,0,0,0,6,132,34,7,65,33,5,18,0,0,2,0,551,47,36,213,78,7,75,0,37,68,42,71,30,19,39,15,66,15,1,6,0,19,1,2,1,0,0,0,24,16,32,2,7,11,6,45,30,0,0,0,0,0,0,72,17,3,1,3,5,35,28,74,28,8,2,4,9,1,1,0,1,0,0,0,0,0,0,0,6
서구 갈마동,12,65,34,30,104,33,120,0,156,108,168,13,17,339,902,182,196,189,277,891,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,68,6,0,44,0,1,4,1,1,0,472,587,317,381,750,77,0,16,42,290,0,0,1211,906,740,629,339,96,42,0,0,0,0,0,0,0,450,979,1634,444,1194,4115,3805,693,1576,4828,10787,4589,451,796,997,1,1,1,0,2,0,0,0,0,0,8,971,211,48,226,93,24,96,0,0,0,1,4523,397,188,735,381,42,604,24,222,550,226,641,246,150,203,44,337,126,1,41,2,115,3,5,17,0,1,1,184,91,228,22,33,137,60,238,146,0,0,0,0,1,0,557,315,46,14,19,11,285,219,480,146,62,41,45,101,53,25,13,1,0,0,0,0,0,0,1,109
서구 둔산동,53,216,98,184,354,102,457,2,828,430,966,80,146,1341,3038,489,926,853,2490,2572,1,17,0,0,1,0,0,6,1,1,1,0,0,0,0,159,22,1,184,0,1,9,0,1,0,708,1520,1263,1264,1861,206,0,66,84,700,0,0,2334,2403,1464,1904,675,198,51,0,0,1,0,1,0,0,1326,1369,3085,621,2286,9087,6399,1132,2535,10210,21578,8427,778,1622,2332,7,1,2,1,1,0,0,0,0,0,3,3492,339,136,131,146,57,198,0,0,0,2,6977,712,460,1326,954,72,1169,15,633,1521,738,1912,1317,414,828,281,1982,475,4,130,15,292,16,25,62,8,4,7,595,465,1475,161,72,365,240,1131,476,0,0,0,0,0,1,2440,563,285,42,60,106,1482,1152,1903,563,251,139,26,66,186,82,167,13,1,0,0,0,0,1,9,285
서구 월평동,19,69,32,33,69,24,103,1,130,72,140,16,32,279,706,111,218,185,493,573,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,24,0,0,24,0,1,6,0,1,1,185,370,200,332,460,49,0,15,12,235,0,0,473,508,389,380,167,57,16,8,0,0,0,0,1,0,263,479,714,168,581,2183,1684,265,732,4826,8036,3397,348,479,695,1,1,0,1,0,1,0,0,1,0,8,1159,134,40,145,64,30,111,0,1,0,5,4441,461,175,660,466,47,835,7,293,684,375,1158,856,590,326,106,603,124,1,38,10,175,5,22,23,2,1,3,287,146,342,24,36,105,61,276,173,0,0,0,0,0,0,506,131,60,12,21,25,313,220,514,112,73,34,9,59,38,28,24,5,0,0,0,0,0,0,1,74
서구 가수원동,8,13,5,6,21,9,50,0,24,23,27,3,6,80,67,28,21,28,18,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,1,0,2,65,87,45,52,185,12,0,4,4,69,0,0,137,240,463,220,246,71,23,0,0,0,0,0,0,0,503,100,672,599,122,231,213,67,124,376,679,302,397,800,2509,25,2,3,16,5,3,1,0,0,3,19,71,386,92,116,21,12,30,3,0,0,3,617,86,51,263,162,14,135,1,29,73,31,77,29,7,17,13,27,5,0,0,0,11,0,1,2,0,0,0,23,7,17,0,2,10,7,28,21,0,0,0,0,0,0,43,14,2,0,1,1,36,26,36,12,5,6,0,1,0,2,8,0,0,0,0,0,0,0,0,8
서구 도안동,2,2,2,5,14,3,12,0,22,15,22,4,5,80,66,38,15,21,48,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,7,0,0,0,0,0,0,52,67,35,42,128,12,0,1,7,52,0,0,242,181,205,110,70,11,9,1,0,0,0,0,0,0,146,169,286,198,60,345,338,63,224,546,1236,431,631,636,1113,1,0,0,2,1,0,0,0,0,1,0,105,115,45,58,50,14,49,0,0,0,0,1647,155,82,412,292,24,259,2,63,120,39,226,48,11,25,6,46,10,0,0,0,10,0,2,2,0,0,0,42,6,40,0,1,9,3,28,23,0,0,0,0,0,0,65,13,6,1,1,8,42,30,40,13,10,6,2,1,1,4,2,0,0,0,0,0,0,0,0,3
서구 관저동,14,45,9,17,62,14,65,2,80,46,86,12,12,228,162,58,64,70,75,856,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,38,2,0,24,0,0,2,0,0,0,188,255,91,102,438,43,0,17,10,212,0,0,384,484,1144,538,405,132,22,0,0,3,0,0,0,0,1007,313,1277,1127,257,608,522,155,322,843,1821,584,2604,1266,6405,28,16,3,4,2,3,1,0,1,0,21,139,1879,531,805,79,43,124,9,5,1,32,1642,221,165,469,211,59,322,3,141,196,95,256,95,13,48,15,48,7,0,7,0,27,1,5,12,0,0,0,95,9,52,3,5,17,9,67,27,0,0,0,1,0,0,110,33,23,9,8,7,87,57,108,38,10,5,7,2,7,4,7,0,0,0,0,0,0,0,0,11
서구 흑석동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서구 장안동,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 평촌동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 오동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 우명동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 원정동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 봉곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 괴곡동,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,1,11,5,0,1,0,0,0,1,2,2,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서구 만년동,21,15,9,7,25,7,28,0,34,30,47,1,25,82,282,45,40,57,587,492,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,27,0,0,0,0,0,0,68,140,98,96,123,11,0,11,8,68,0,0,203,145,74,148,43,26,3,0,0,0,0,0,0,0,58,113,194,41,158,804,368,79,144,942,3533,1141,65,144,216,0,0,0,0,0,0,0,0,0,0,0,396,22,20,11,33,8,44,0,0,0,0,1095,95,38,129,108,10,201,2,78,221,135,493,461,449,129,123,903,82,1,35,6,45,5,4,10,0,1,0,113,156,267,27,27,63,24,168,85,0,0,0,0,21,0,305,90,26,9,8,8,142,99,181,62,41,9,21,9,18,14,5,0,0,0,0,0,0,3,1,28
유성구 원내동,4,5,2,3,4,2,7,0,5,5,15,1,1,21,23,10,6,7,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,12,53,4,9,55,3,0,0,3,35,0,0,47,53,89,57,61,30,6,0,0,0,0,0,0,0,83,55,135,141,24,77,81,15,43,148,238,89,356,123,1643,3,0,1,0,1,0,0,0,0,0,1,14,193,63,349,22,29,54,19,3,0,14,309,104,44,60,46,27,72,7,34,58,22,49,9,1,6,1,5,2,0,1,0,8,1,4,2,0,0,0,28,2,4,0,1,5,5,13,1,0,0,0,0,0,0,18,4,0,0,2,0,9,3,17,17,3,1,0,8,2,1,0,0,0,0,0,0,0,0,0,7
유성구 교촌동,0,0,1,0,0,0,2,0,3,0,1,0,0,3,4,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,14,4,5,10,0,0,0,0,4,0,0,12,4,12,12,3,2,0,0,0,0,0,0,0,0,10,3,24,30,4,11,19,1,8,26,70,19,44,34,357,0,0,0,0,0,0,0,1,0,0,0,4,55,26,23,12,2,5,0,0,0,3,64,24,9,17,9,4,8,0,8,13,10,15,2,2,6,3,0,11,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,2,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
유성구 대정동,0,0,0,0,2,0,3,0,2,1,9,0,1,7,22,4,3,11,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,19,3,7,13,3,0,0,0,4,0,0,14,29,29,17,27,2,3,0,0,0,0,0,0,0,21,24,95,31,27,18,56,11,34,103,71,90,100,53,515,1,0,0,1,0,0,0,0,0,0,2,5,205,32,47,16,9,24,0,0,0,0,158,104,21,30,22,10,60,1,13,16,10,22,2,1,5,0,3,1,0,0,0,1,0,0,0,0,0,0,15,2,3,0,0,4,1,5,1,0,0,0,0,0,0,2,2,1,1,1,0,4,2,10,1,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,5
유성구 용계동,0,0,0,1,2,0,0,0,3,3,0,1,3,5,9,3,5,2,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,2,7,0,0,0,0,1,0,0,8,5,9,5,2,0,0,0,0,0,0,0,0,0,1,21,10,3,8,6,25,4,20,31,59,20,23,36,34,0,0,0,0,0,0,0,0,0,0,0,8,5,2,12,11,4,2,0,0,0,0,135,11,12,12,27,3,21,0,3,8,15,12,4,1,1,0,1,4,0,0,0,2,0,4,0,0,0,0,3,3,17,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 학하동,0,0,0,0,0,0,1,0,3,0,1,0,2,1,2,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,1,0,0,0,1,0,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,1,2,5,8,1,7,9,1,8,18,23,19,9,9,25,0,0,0,0,0,0,0,0,0,0,0,2,17,4,10,4,9,6,0,0,0,0,71,24,14,16,12,3,13,1,6,11,3,9,6,0,7,0,1,1,0,1,0,2,0,0,1,0,1,0,5,1,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
유성구 계산동,0,0,0,1,7,0,0,0,3,1,0,0,0,2,11,2,2,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,4,5,0,2,10,1,0,0,0,5,0,0,19,15,6,1,4,3,2,0,0,0,0,0,0,0,8,8,11,14,2,38,20,3,15,37,127,41,17,49,80,0,0,0,0,0,0,0,0,0,0,0,26,21,8,23,11,6,21,0,1,1,0,297,90,41,42,43,11,67,1,40,102,13,30,10,0,9,1,3,0,0,0,0,10,0,0,3,0,0,0,30,1,2,1,0,0,3,4,4,0,0,0,0,0,0,8,1,3,0,2,0,11,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
